"subj_idx","acc","rt","association","difficulty","difficulty_code","group"
"128",0.833333333333333,0.7788,"self",2,"easy","color"
"128",0.833333333333333,0.81015,"other",3,"difficult","color"
"128",0.75,0.757611111111111,"self",3,"difficult","color"
"128",0.666666666666667,0.976625,"other",4,"very difficult","color"
"128",0.583333333333333,0.843,"self",4,"very difficult","color"
"129",0.916666666666667,0.714272727272727,"other",1,"very easy","color"
"129",1,0.547125,"self",1,"very easy","color"
"129",0.625,0.784666666666667,"other",2,"easy","color"
"129",0.958333333333333,0.644826086956522,"self",2,"easy","color"
"129",0.583333333333333,0.849928571428571,"other",3,"difficult","color"
"129",1,0.65075,"self",3,"difficult","color"
"129",0.434782608695652,0.7756,"other",4,"very difficult","color"
"129",0.791666666666667,0.687526315789474,"self",4,"very difficult","color"
"130",0.791666666666667,0.766631578947368,"other",1,"very easy","color"
"130",0.958333333333333,0.715652173913043,"self",1,"very easy","color"
"130",0.833333333333333,0.6964,"other",2,"easy","color"
"130",0.875,0.771761904761905,"self",2,"easy","color"
"130",0.666666666666667,0.7919375,"other",3,"difficult","color"
"130",0.75,0.804611111111111,"self",3,"difficult","color"
"130",0.416666666666667,0.8443,"other",4,"very difficult","color"
"130",0.666666666666667,0.93125,"self",4,"very difficult","color"
"131",0.75,0.813222222222222,"other",1,"very easy","color"
"131",0.958333333333333,0.587,"self",1,"very easy","color"
"131",0.916666666666667,0.747136363636364,"other",2,"easy","color"
"131",0.916666666666667,0.722272727272727,"self",2,"easy","color"
"131",0.583333333333333,0.825642857142857,"other",3,"difficult","color"
"131",0.958333333333333,0.646260869565217,"self",3,"difficult","color"
"131",0.541666666666667,0.777538461538462,"other",4,"very difficult","color"
"131",0.826086956521739,0.730842105263158,"self",4,"very difficult","color"
"132",0.833333333333333,0.7874,"other",1,"very easy","color"
"132",0.916666666666667,0.828272727272727,"self",1,"very easy","color"
"132",0.833333333333333,0.83195,"other",2,"easy","color"
"132",0.791666666666667,0.844684210526316,"self",2,"easy","color"
"132",0.5,0.804333333333333,"other",3,"difficult","color"
"132",0.666666666666667,0.8421875,"self",3,"difficult","color"
"132",0.416666666666667,0.7625,"other",4,"very difficult","color"
"132",0.5,0.86225,"self",4,"very difficult","color"
"133",0.958333333333333,0.762521739130435,"other",1,"very easy","color"
"133",0.791666666666667,0.669052631578947,"self",1,"very easy","color"
"133",0.916666666666667,0.727227272727273,"other",2,"easy","color"
"133",0.826086956521739,0.741263157894737,"self",2,"easy","color"
"133",0.833333333333333,0.7704,"other",3,"difficult","color"
"133",0.5,0.75175,"self",3,"difficult","color"
"133",0.708333333333333,0.813882352941177,"other",4,"very difficult","color"
"133",0.541666666666667,0.761307692307692,"self",4,"very difficult","color"
"134",0.91304347826087,0.832,"other",1,"very easy","color"
"134",0.916666666666667,0.916954545454545,"self",1,"very easy","color"
"134",0.833333333333333,0.8554,"other",2,"easy","color"
"134",0.791666666666667,1.01747368421053,"self",2,"easy","color"
"134",0.666666666666667,1.022375,"other",3,"difficult","color"
"134",0.791666666666667,0.963263157894737,"self",3,"difficult","color"
"134",0.541666666666667,0.953461538461538,"other",4,"very difficult","color"
"134",0.666666666666667,0.9555,"self",4,"very difficult","color"
"135",0.916666666666667,0.790090909090909,"other",1,"very easy","color"
"135",0.75,1.14488888888889,"self",1,"very easy","color"
"135",0.833333333333333,0.9612,"other",2,"easy","color"
"135",0.666666666666667,1.28,"self",2,"easy","color"
"135",0.791666666666667,0.89,"other",3,"difficult","color"
"135",0.416666666666667,1.2088,"self",3,"difficult","color"
"135",0.75,0.986055555555556,"other",4,"very difficult","color"
"135",0.416666666666667,1.2429,"self",4,"very difficult","color"
"136",0.958333333333333,0.651478260869565,"other",1,"very easy","color"
"136",1,0.603041666666667,"self",1,"very easy","color"
"136",0.875,0.671380952380952,"other",2,"easy","color"
"136",0.875,0.719095238095238,"self",2,"easy","color"
"136",0.791666666666667,0.637947368421053,"other",3,"difficult","color"
"136",0.833333333333333,0.75255,"self",3,"difficult","color"
"136",0.708333333333333,0.814352941176471,"other",4,"very difficult","color"
"136",0.666666666666667,0.748875,"self",4,"very difficult","color"
"137",0.833333333333333,0.8797,"other",1,"very easy","color"
"137",1,0.741958333333333,"self",1,"very easy","color"
"137",0.833333333333333,0.9786,"other",2,"easy","color"
"137",1,0.819541666666667,"self",2,"easy","color"
"137",0.583333333333333,1.01478571428571,"other",3,"difficult","color"
"137",0.916666666666667,0.922909090909091,"self",3,"difficult","color"
"137",0.666666666666667,1.073875,"other",4,"very difficult","color"
"137",0.791666666666667,0.977684210526316,"self",4,"very difficult","color"
"138",0.958333333333333,0.68395652173913,"other",1,"very easy","color"
"138",0.833333333333333,0.7416,"self",1,"very easy","color"
"138",0.958333333333333,0.639086956521739,"other",2,"easy","color"
"138",0.958333333333333,0.760826086956522,"self",2,"easy","color"
"138",0.708333333333333,0.706588235294118,"other",3,"difficult","color"
"138",0.833333333333333,0.7727,"self",3,"difficult","color"
"138",0.708333333333333,0.696705882352941,"other",4,"very difficult","color"
"138",0.833333333333333,0.73055,"self",4,"very difficult","color"
"139",0.791666666666667,1.21910526315789,"other",1,"very easy","color"
"139",0.833333333333333,1.08025,"self",1,"very easy","color"
"139",0.833333333333333,1.2613,"other",2,"easy","color"
"139",0.916666666666667,1.14113636363636,"self",2,"easy","color"
"139",0.791666666666667,1.23431578947368,"other",3,"difficult","color"
"139",0.666666666666667,1.2425625,"self",3,"difficult","color"
"139",0.75,1.28738888888889,"other",4,"very difficult","color"
"139",0.583333333333333,1.08271428571429,"self",4,"very difficult","color"
"140",0.916666666666667,0.601772727272727,"other",1,"very easy","color"
"140",1,0.700875,"self",1,"very easy","color"
"140",0.833333333333333,0.6936,"other",2,"easy","color"
"140",0.791666666666667,0.742,"self",2,"easy","color"
"140",0.833333333333333,0.7484,"other",3,"difficult","color"
"140",0.833333333333333,0.70995,"self",3,"difficult","color"
"140",0.75,0.784833333333333,"other",4,"very difficult","color"
"140",0.75,0.681388888888889,"self",4,"very difficult","color"
"141",0.958333333333333,0.867695652173913,"other",1,"very easy","color"
"141",1,0.820833333333333,"self",1,"very easy","color"
"141",0.833333333333333,0.94755,"other",2,"easy","color"
"141",1,0.795958333333333,"self",2,"easy","color"
"141",0.875,1.0467619047619,"other",3,"difficult","color"
"141",0.958333333333333,1.01534782608696,"self",3,"difficult","color"
"141",0.583333333333333,1.10592857142857,"other",4,"very difficult","color"
"141",0.875,0.932142857142857,"self",4,"very difficult","color"
