"subj_idx","acc_diff_so","rt_diff_os","difficulty","difficulty_code"
"89",0.00905797101449268,0.140988304093567,2,"easy"
"89",-0.0344202898550725,0.0929473684210527,3,"difficult"
"89",0,0.11125,4,"very difficult"
"90",-0.291666666666667,-0.117095588235294,1,"very easy"
"90",-0.0606060606060607,-0.234155882352941,2,"easy"
"90",-0.178571428571428,-0.290794642857143,3,"difficult"
"90",-0.25858123569794,-0.296772727272727,4,"very difficult"
"91",-0.125,-0.0934456521739131,1,"very easy"
"91",-0.0833333333333334,-0.108822055137845,2,"easy"
"91",-0.333333333333333,-0.0680334928229667,3,"difficult"
"91",-0.291666666666667,-0.00747647058823531,4,"very difficult"
"92",-0.125,-0.0392559523809524,1,"very easy"
"92",-0.166666666666667,0.0419166666666667,2,"easy"
"92",-0.25,0.0333619047619048,3,"difficult"
"92",0.0416666666666666,-0.0415816993464052,4,"very difficult"
"93",-0.0833333333333334,0.0445465838509317,1,"very easy"
"93",0.0833333333333334,0.0989833333333333,2,"easy"
"93",0.125,0.00129186602870823,3,"difficult"
"93",-0.0833333333333333,0.0747232142857143,4,"very difficult"
"94",0.166666666666667,0.1008,1,"very easy"
"94",0.291666666666667,0.0137519181585677,2,"easy"
"94",0.416666666666667,-0.0264648829431436,3,"difficult"
"94",0.625,-0.145714285714286,4,"very difficult"
"95",0.291666666666667,0.0844615384615385,1,"very easy"
"95",0.382575757575758,0.0980116959064327,2,"easy"
"95",0.541666666666667,0.0483714285714285,3,"difficult"
"95",0.610507246376812,-0.00891847826086967,4,"very difficult"
"96",-0.0833333333333334,-0.102246212121212,1,"very easy"
"96",-0.291666666666667,-0.0366820652173913,2,"easy"
"96",-0.125,-0.0562605042016806,3,"difficult"
"96",-0.0833333333333334,-0.0996862745098039,4,"very difficult"
"97",0.125,-0.0445909090909091,1,"very easy"
"97",-0.0833333333333333,0.107761609907121,2,"easy"
"97",0.0833333333333334,-0.0192222222222223,3,"difficult"
"97",0.143115942028986,0.0916244343891404,4,"very difficult"
"98",-0.166666666666667,-0.160241666666667,1,"very easy"
"98",-0.125,-0.199755952380952,2,"easy"
"98",-0.25,-0.128915601023018,3,"difficult"
"98",-0.416666666666667,-0.113393939393939,4,"very difficult"
"99",0.0416666666666666,0.0434311594202899,1,"very easy"
