"subj_idx","acc","rt","association","difficulty","difficulty_code","group"
"56",0.541666666666667,0.806230769230769,"self",1,"very easy","motion"
"56",0.75,0.797944444444444,"other",2,"easy","motion"
"56",0.583333333333333,0.836428571428571,"self",2,"easy","motion"
"56",0.782608695652174,0.7945,"other",3,"difficult","motion"
"56",0.583333333333333,0.800785714285714,"self",3,"difficult","motion"
"56",0.608695652173913,0.965428571428571,"other",4,"very difficult","motion"
"56",0.333333333333333,1.069,"self",4,"very difficult","motion"
"57",0.833333333333333,0.86655,"other",1,"very easy","motion"
"57",1,0.716791666666667,"self",1,"very easy","motion"
"57",0.791666666666667,0.766473684210526,"other",2,"easy","motion"
"57",0.708333333333333,0.742,"self",2,"easy","motion"
"57",0.75,0.826888888888889,"other",3,"difficult","motion"
"57",0.625,0.7666,"self",3,"difficult","motion"
"57",0.791666666666667,0.822421052631579,"other",4,"very difficult","motion"
"57",0.333333333333333,0.704125,"self",4,"very difficult","motion"
"58",0.791666666666667,0.637052631578947,"other",1,"very easy","motion"
"58",0.826086956521739,0.617,"self",1,"very easy","motion"
"58",0.791666666666667,0.709421052631579,"other",2,"easy","motion"
"58",0.625,0.8,"self",2,"easy","motion"
"58",0.833333333333333,0.73625,"other",3,"difficult","motion"
"58",0.625,0.659933333333333,"self",3,"difficult","motion"
"58",0.478260869565217,0.755727272727273,"other",4,"very difficult","motion"
"58",0.625,0.705733333333333,"self",4,"very difficult","motion"
"59",0.875,0.562190476190476,"other",1,"very easy","motion"
"59",0.833333333333333,0.61985,"self",1,"very easy","motion"
"59",0.708333333333333,0.602294117647059,"other",2,"easy","motion"
"59",0.625,0.707533333333333,"self",2,"easy","motion"
"59",0.666666666666667,0.67225,"other",3,"difficult","motion"
"59",0.541666666666667,0.618230769230769,"self",3,"difficult","motion"
"59",0.708333333333333,0.810235294117647,"other",4,"very difficult","motion"
"59",0.625,0.6252,"self",4,"very difficult","motion"
"60",0.791666666666667,0.810947368421053,"other",1,"very easy","motion"
"60",0.458333333333333,0.826818181818182,"self",1,"very easy","motion"
"60",0.708333333333333,0.878,"other",2,"easy","motion"
"60",0.541666666666667,0.752384615384615,"self",2,"easy","motion"
"60",0.708333333333333,0.858529411764706,"other",3,"difficult","motion"
"60",0.5,0.731583333333333,"self",3,"difficult","motion"
"60",0.833333333333333,0.89005,"other",4,"very difficult","motion"
"60",0.625,0.867466666666667,"self",4,"very difficult","motion"
"61",0.782608695652174,0.958833333333333,"other",1,"very easy","motion"
"61",0.75,0.904166666666667,"self",1,"very easy","motion"
"61",0.5,0.893583333333333,"other",2,"easy","motion"
"61",0.833333333333333,0.93725,"self",2,"easy","motion"
"61",0.583333333333333,0.972714285714286,"other",3,"difficult","motion"
"61",0.875,0.885714285714286,"self",3,"difficult","motion"
"61",0.416666666666667,0.9391,"other",4,"very difficult","motion"
"61",0.791666666666667,0.963526315789474,"self",4,"very difficult","motion"
"62",0.833333333333333,0.9022,"other",1,"very easy","motion"
"62",0.833333333333333,0.92685,"self",1,"very easy","motion"
"62",0.875,0.872523809523809,"other",2,"easy","motion"
"62",0.541666666666667,0.905384615384615,"self",2,"easy","motion"
"62",0.916666666666667,0.896590909090909,"other",3,"difficult","motion"
"62",0.666666666666667,0.91725,"self",3,"difficult","motion"
"62",0.708333333333333,0.942294117647059,"other",4,"very difficult","motion"
"62",0.625,0.983666666666667,"self",4,"very difficult","motion"
"63",0.625,0.7962,"other",1,"very easy","motion"
"63",0.833333333333333,0.71825,"self",1,"very easy","motion"
"63",0.666666666666667,0.854625,"other",2,"easy","motion"
"63",0.708333333333333,0.772647058823529,"self",2,"easy","motion"
"63",0.708333333333333,0.891705882352941,"other",3,"difficult","motion"
"63",0.708333333333333,0.715176470588235,"self",3,"difficult","motion"
"63",0.75,0.864611111111111,"other",4,"very difficult","motion"
"63",0.541666666666667,0.776846153846154,"self",4,"very difficult","motion"
"64",1,0.576478260869565,"other",1,"very easy","motion"
"64",0.782608695652174,0.615666666666667,"self",1,"very easy","motion"
"64",0.958333333333333,0.602695652173913,"other",2,"easy","motion"
"64",0.5,0.567333333333333,"self",2,"easy","motion"
"64",0.791666666666667,0.631421052631579,"other",3,"difficult","motion"
"64",0.478260869565217,0.567272727272727,"self",3,"difficult","motion"
"64",0.521739130434783,0.573583333333333,"other",4,"very difficult","motion"
"64",0.478260869565217,0.662181818181818,"self",4,"very difficult","motion"
"65",0.75,0.749666666666667,"other",1,"very easy","motion"
"65",0.833333333333333,0.7093,"self",1,"very easy","motion"
"65",0.708333333333333,0.787941176470588,"other",2,"easy","motion"
"65",0.791666666666667,0.615315789473684,"self",2,"easy","motion"
"65",0.625,0.715733333333333,"other",3,"difficult","motion"
"65",0.791666666666667,0.812631578947368,"self",3,"difficult","motion"
"65",0.583333333333333,0.828642857142857,"other",4,"very difficult","motion"
"65",0.458333333333333,0.715,"self",4,"very difficult","motion"
"66",0.708333333333333,0.769647058823529,"other",1,"very easy","motion"
"66",0.833333333333333,0.81585,"self",1,"very easy","motion"
"66",0.458333333333333,0.800636363636364,"other",2,"easy","motion"
"66",0.75,0.776777777777778,"self",2,"easy","motion"
"66",0.625,0.866133333333333,"other",3,"difficult","motion"
"66",0.625,0.837866666666667,"self",3,"difficult","motion"
"66",0.583333333333333,0.7985,"other",4,"very difficult","motion"
"66",0.583333333333333,0.966071428571429,"self",4,"very difficult","motion"
"67",0.65,0.802076923076923,"other",1,"very easy","motion"
"67",0.904761904761905,0.746,"self",1,"very easy","motion"
"67",0.478260869565217,0.825,"other",2,"easy","motion"
"67",0.772727272727273,0.703470588235294,"self",2,"easy","motion"
"67",0.583333333333333,0.861642857142857,"other",3,"difficult","motion"
"67",0.833333333333333,0.7318,"self",3,"difficult","motion"
"67",0.545454545454545,0.939833333333333,"other",4,"very difficult","motion"
"67",0.625,0.715333333333333,"self",4,"very difficult","motion"
"68",0.833333333333333,0.77295,"other",1,"very easy","motion"
"68",0.75,0.908055555555556,"self",1,"very easy","motion"
"68",0.75,0.907611111111111,"other",2,"easy","motion"
"68",0.833333333333333,0.92845,"self",2,"easy","motion"
"68",0.875,0.915380952380952,"other",3,"difficult","motion"
"68",0.75,0.900611111111111,"self",3,"difficult","motion"
"68",0.708333333333333,0.948411764705882,"other",4,"very difficult","motion"
"68",0.333333333333333,1.123125,"self",4,"very difficult","motion"
"69",0.625,0.860133333333333,"other",1,"very easy","motion"
"69",0.791666666666667,0.802263157894737,"self",1,"very easy","motion"
"69",0.708333333333333,0.991823529411765,"other",2,"easy","motion"
"69",0.75,0.792555555555556,"self",2,"easy","motion"
"69",0.583333333333333,0.849,"other",3,"difficult","motion"
"69",0.791666666666667,0.881052631578947,"self",3,"difficult","motion"
"69",0.541666666666667,0.945692307692308,"other",4,"very difficult","motion"
"69",0.652173913043478,0.869733333333333,"self",4,"very difficult","motion"
"70",0.75,0.865944444444444,"other",1,"very easy","motion"
"70",0.708333333333333,0.974764705882353,"self",1,"very easy","motion"
"70",0.666666666666667,0.88875,"other",2,"easy","motion"
"70",0.625,1.07566666666667,"self",2,"easy","motion"
"70",0.625,0.886266666666667,"other",3,"difficult","motion"
"70",0.708333333333333,1.03347058823529,"self",3,"difficult","motion"
"70",0.75,0.943555555555556,"other",4,"very difficult","motion"
"70",0.416666666666667,0.9832,"self",4,"very difficult","motion"
