"subj_idx","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
10,"女",21,"右","都不是","match_RDK","2082","f","true",180,0.09,"match","self",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","-1","","false",0,0.04,"mismatch","other",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","-1","","false",180,0.04,"mismatch","self",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2203","j","true",180,0.12,"mismatch","self",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1588","f","false",0,0.09,"mismatch","other",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2460","j","false",0,0.09,"match","other",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2608","f","true",180,0.09,"match","self",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2694","f","true",180,0.12,"match","self",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2797","j","true",180,0.09,"mismatch","self",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2171","f","true",0,0.12,"match","other",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2613","j","true",0,0.12,"mismatch","other",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","-1","","false",180,0.04,"match","self",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","-1","","false",0,0.04,"match","other",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2135","j","false",0,0.09,"match","other",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1525","j","true",0,0.09,"mismatch","other",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2191","j","true",180,0.09,"mismatch","self",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2089","f","false",0,0.04,"mismatch","other",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1480","f","true",180,0.12,"match","self",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2762","j","false",0,0.09,"match","other",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","-1","","false",180,0.09,"match","self",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","-1","","false",0,0.04,"match","other",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2041","j","true",180,0.04,"mismatch","self",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2336","j","true",180,0.09,"mismatch","self",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1646","j","true",180,0.09,"mismatch","self",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1916","j","true",0,0.09,"mismatch","other",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2077","f","false",0,0.12,"mismatch","other",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1206","f","true",180,0.09,"match","self",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1328","j","true",180,0.12,"mismatch","self",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1991","f","true",0,0.12,"match","other",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2062","j","false",0,0.09,"match","other",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1429","f","true",180,0.04,"match","self",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1501","j","true",0,0.09,"mismatch","other",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2232","j","false",180,0.09,"match","self",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2144","f","false",0,0.09,"mismatch","other",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1527","f","false",0,0.12,"mismatch","other",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1680","j","true",180,0.09,"mismatch","self",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1607","f","true",180,0.09,"match","self",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1981","j","true",0,0.04,"mismatch","other",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2391","j","true",0,0.09,"mismatch","other",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2629","j","false",0,0.09,"match","other",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2207","j","false",0,0.09,"match","other",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","-1","","false",180,0.04,"mismatch","self",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2750","f","true",180,0.04,"match","self",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","-1","","false",180,0.12,"mismatch","self",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2812","j","true",180,0.09,"mismatch","self",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1884","f","true",180,0.12,"match","self",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1535","f","true",0,0.12,"match","other",1,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","-1","","false",0,0.04,"match","other",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2796","f","false",0,0.09,"mismatch","other",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","2433","j","false",0,0.04,"match","other",4,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1680","f","true",180,0.09,"match","self",2,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1790","f","false",0,0.09,"mismatch","other",3,"[""white""]",0
10,"女",21,"右","都不是","match_RDK","1739","f","false",180,0.09,"mismatch","self",2,"[""white""]",0
