"subj_idx","Sex","Age","Handedness","Color_blindness","part","rt","response","correct","coherent_direction","coherence","isMatch","association","difficulty","dot_color_final","target_color_proportion"
43,"男",19,"右","都不是","match_RDK","1525","f","true",180,0.09,"match","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2274","f","true",180,0.12,"match","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2063","f","true",0,0.07,"match","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1626","j","false",180,0.07,"match","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2949","j","true",180,0.12,"mismatch","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2048","f","true",0,0.03,"match","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1466","f","true",0,0.12,"match","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1319","j","true",180,0.07,"mismatch","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2408","j","true",0,0.07,"mismatch","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2616","j","true",180,0.09,"mismatch","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1748","f","false",180,0.03,"mismatch","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1930","f","false",0,0.03,"mismatch","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1964","f","true",180,0.03,"match","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1766","j","true",0,0.12,"mismatch","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2357","j","true",0,0.09,"mismatch","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1971","f","true",0,0.09,"match","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1890","j","true",180,0.12,"mismatch","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1977","j","true",180,0.03,"mismatch","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1973","j","true",0,0.12,"mismatch","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1706","f","true",0,0.09,"match","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1335","j","true",180,0.09,"mismatch","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1879","j","true",0,0.07,"mismatch","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2327","j","false",180,0.09,"match","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2838","j","true",0,0.03,"mismatch","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1317","f","true",180,0.07,"match","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1452","f","true",0,0.07,"match","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1307","j","true",180,0.07,"mismatch","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1811","f","true",0,0.12,"match","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1908","j","false",0,0.03,"match","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2026","f","false",0,0.09,"mismatch","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","-1","","false",180,0.12,"match","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2017","f","true",180,0.03,"match","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1835","f","false",180,0.03,"mismatch","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2000","j","true",0,0.09,"mismatch","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2681","j","true",0,0.12,"mismatch","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","-1","","false",0,0.03,"match","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","-1","","false",180,0.03,"match","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1983","f","true",180,0.09,"match","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2190","j","true",180,0.12,"mismatch","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2513","j","true",0,0.07,"mismatch","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","-1","","false",180,0.07,"mismatch","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1510","f","true",0,0.12,"match","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1993","j","false",180,0.07,"match","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2356","f","true",0,0.07,"match","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2672","j","true",0,0.03,"mismatch","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2321","f","true",180,0.12,"match","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2296","f","false",180,0.09,"mismatch","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2822","j","false",0,0.09,"match","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2326","j","false",180,0.12,"match","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1940","j","true",0,0.03,"mismatch","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1687","f","true",180,0.07,"match","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1665","f","false",180,0.09,"mismatch","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2429","f","true",0,0.03,"match","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2374","j","true",0,0.09,"mismatch","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2491","f","true",180,0.03,"match","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2918","j","true",180,0.12,"mismatch","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2270","j","true",180,0.03,"mismatch","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1847","j","true",0,0.12,"mismatch","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2144","f","true",0,0.12,"match","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2075","j","true",0,0.07,"mismatch","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2368","j","true",180,0.07,"mismatch","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1189","f","true",0,0.09,"match","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1941","j","false",0,0.07,"match","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","-1","","false",180,0.09,"match","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2375","j","true",0,0.03,"mismatch","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2373","f","false",0,0.07,"mismatch","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2095","j","true",0,0.12,"mismatch","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1680","j","true",180,0.09,"mismatch","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1766","f","true",0,0.09,"match","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2805","j","true",0,0.09,"mismatch","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1885","f","true",180,0.09,"match","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1676","f","true",0,0.07,"match","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1916","f","true",180,0.03,"match","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1836","f","true",180,0.07,"match","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1787","f","true",0,0.12,"match","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1703","j","true",180,0.03,"mismatch","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2090","j","true",180,0.07,"mismatch","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2405","f","true",0,0.03,"match","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1793","j","false",180,0.12,"match","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2341","j","true",180,0.12,"mismatch","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2119","f","false",0,0.03,"mismatch","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1150","f","true",180,0.09,"match","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2755","j","true",180,0.09,"mismatch","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1759","f","true",0,0.07,"match","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2751","j","true",180,0.03,"mismatch","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1553","j","true",0,0.09,"mismatch","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2524","j","false",180,0.07,"match","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","-1","","false",0,0.03,"match","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2062","j","false",0,0.09,"match","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2434","f","false",0,0.12,"mismatch","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1935","f","false",0,0.07,"mismatch","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2535","f","true",180,0.03,"match","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2659","f","false",180,0.12,"mismatch","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2262","j","true",180,0.07,"mismatch","other",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","-1","","false",0,0.12,"match","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1551","f","true",180,0.12,"match","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1698","j","false",0,0.07,"match","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1905","j","true",0,0.07,"mismatch","self",3,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2778","f","false",0,0.03,"mismatch","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","-1","","false",180,0.03,"mismatch","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2314","f","true",180,0.12,"match","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2280","f","true",0,0.03,"match","self",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2831","j","true",0,0.12,"mismatch","self",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2585","j","false",180,0.03,"match","other",4,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2533","j","false",0,0.09,"match","self",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","1919","j","true",180,0.12,"mismatch","other",1,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2310","f","true",180,0.09,"match","other",2,"[""white""]",0
43,"男",19,"右","都不是","match_RDK","2383","j","true",180,0.09,"mismatch","other",2,"[""white""]",0
