"subj_idx","rt","correct","coherence","part","response","dot_color_final","coherent_direction","isMatch","association","difficulty","group","task_type"
36,1.782,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,2.105,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,1.895,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,2.396,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.573,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,3.33,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.556,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.982,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.678,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,2.086,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,1.697,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,1.393,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,2.101,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.697,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.636,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.687,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.278,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.106,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,2.133,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,2.084,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.586,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.385,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.708,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,1.996,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.321,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.657,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.703,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,1.699,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,1.619,0,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.535,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.746,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,1.615,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,2.484,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.952,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,2.738,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,3.064,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,1.532,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.728,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.423,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,2.029,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,2.5,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,2.297,0,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,3.853,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,3.966,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,1.424,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.75,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,2.912,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.149,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.795,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.877,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.353,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.667,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,3.11,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,2.922,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,2.729,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,2.22,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,2.212,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,3.388,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,3.729,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.408,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.724,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.575,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.476,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,3.284,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,2.991,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,3.95,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,2.359,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.029,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,1.998,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,2.458,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,3.039,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.038,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,3.989,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.854,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,2.914,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,1.526,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,2.329,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.912,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.573,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,2.598,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,2.173,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,2.954,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.098,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,2.385,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,2.524,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,3.332,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.895,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,1.324,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,3.885,0,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,2.917,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,2.55,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,2.832,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.388,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,3.388,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,3.196,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,3.359,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.656,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,3.039,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.284,0,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.488,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,3.223,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,2.332,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,3.962,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,1.677,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,2.065,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,3.282,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.523,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.391,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,1.571,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.563,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,2.105,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,3.034,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,3.13,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.516,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.586,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.658,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,2.98,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,2.172,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.797,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,3.01,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,1.697,0,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,2.154,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.856,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,2.998,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,2.077,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.105,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.464,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.482,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.46,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.268,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,2.302,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,1.331,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,2.489,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.801,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,3.335,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.495,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.647,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.6,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.72,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.771,0,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,2.97,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.63,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,1.945,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.456,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.838,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,2.574,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,2.397,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.597,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,2.233,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,3.546,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.705,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.72,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,1.256,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,1.976,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.284,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,2.487,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,2.025,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.669,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.694,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,1.293,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,3.49,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.719,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,3.882,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,1.923,0,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,1.615,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.549,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,3.375,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.389,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.379,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,1.226,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.48,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,3.373,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,3.756,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.609,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,2.667,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,2.505,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,1.703,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,2.294,0,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
36,3.377,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.892,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,3.144,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,1.337,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,1.375,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,2.744,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,1.493,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,1.454,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","hard","color",NA
36,1.228,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,1.202,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","easy","color",NA
36,1.616,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.737,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","easy","color",NA
36,3.37,1,0,"match_RDK","f","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","easy","color",NA
36,1.567,0,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"match","self","hard","color",NA
36,2.081,1,0,"match_RDK","j","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]",0,"mismatch","self","easy","color",NA
36,3.466,1,0,"match_RDK","j","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"mismatch","other","hard","color",NA
36,1.634,1,0,"match_RDK","f","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]",0,"match","other","hard","color",NA
